,Match_id,League_id,Season,Stage,Date,H_team,A_team,Result,H_Speed,H_Pass,H_Shoot,H_Pressure,H_chPass,H_chCross,H_dAggr,H_dWidth,A_Speed,A_Pass,A_Shoot,A_Pressure,A_chPass,A_chCross,A_dAggr,A_dWidth,H_age,A_age,H_TMV,A_TMV,FTHG,FTAG,HS,AS,HST,AST,H_Form03,A_Form03,H_Form05,A_Form05,H_MeanShots03,A_MeanShots03,H_MeanShots05,A_MeanShots05,H_MeanShotsOnTarget03,A_MeanShotsOnTarget03,H_MeanShotsOnTarget05,A_MeanShotsOnTarget05,H_MeanFullTimeGoals03,A_MeanFullTimeGoals03,H_MeanFullTimeGoals05,A_MeanFullTimeGoals05,H_WeightedMeanShots03,A_WeightedMeanShots03,H_WeightedMeanShots05,A_WeightedMeanShots05,H_WeightedMeanShotsOnTarget03,A_WeightedMeanShotsOnTarget03,H_WeightedMeanShotsOnTarget05,A_WeightedMeanShotsOnTarget05,H_WeightedMeanFullTimeGoals03,A_WeightedMeanFullTimeGoals03,H_WeightedMeanFullTimeGoals05,A_WeightedMeanFullTimeGoals05,H_xgoals,A_xgoals
41,24133,21518,2014/2015,5,2014-09-23,Real Madrid CF,Elche CF,0,50,41,69,39,68,54,49,65,55,69,57,49,53,54,51,58,23.3,24.7,647.0,31.0,5,1,23,10,12,3,3,1,6,2,29.5,13.5,25.0,10.5,11.5,4.0,9.0,3.25,2.5,1.0,1.75,0.75,28.0526315789,12.6315789474,23.5882352941,9.85294117647,10.7368421053,3.52631578947,8.5,2.85294117647,2.42105263158,0.842105263158,1.73529411765,0.647058823529,3.94,1.07
42,24130,21518,2014/2015,5,2014-09-24,Sevilla FC,Real Sociedad,0,65,65,38,38,53,57,49,55,35,36,59,48,60,52,53,65,24.7,24.6,122.0,107.0,1,0,19,8,8,1,7,6,8,9,15.5,19.5,14.75,15.25,5.0,4.0,3.75,4.5,2.0,1.5,1.0,2.0,14.9473684211,18.0526315789,13.8235294118,14.2647058824,4.78947368421,3.89473684211,3.64705882353,4.05882352941,1.84210526316,1.42105263158,1.02941176471,1.73529411765,2.03,0.25
43,24131,21518,2014/2015,5,2014-09-24,UD Almeria,Atletico Madrid,2,46,65,40,37,57,54,53,45,47,51,54,52,67,67,37,55,24.1,24.7,25.0,289.0,0,1,6,19,1,9,6,7,6,11,18.0,27.5,12.0,17.5,7.0,9.5,4.25,6.75,3.0,4.0,1.75,3.25,16.8421052632,26.5263157895,11.7352941176,17.7352941176,6.57894736842,9.10526315789,4.26470588235,6.61764705882,2.89473684211,3.78947368421,1.82352941176,3.02941176471,0.26,1.70
44,24134,21518,2014/2015,5,2014-09-24,SD Eibar,Villarreal CF,1,62,52,64,37,60,55,56,49,35,35,58,51,43,57,51,56,27.3,23.1,21.0,88.0,1,1,7,15,3,4,6,5,9,8,13.5,17.5,11.25,14.75,6.5,7.0,4.25,5.75,2.5,2.5,1.5,1.75,13.0526315789,16.3684210526,10.7647058824,13.7647058824,6.26315789474,6.47368421053,4.26470588235,5.32352941176,2.36842105263,2.31578947368,1.5,1.64705882353,0.80,0.66
45,24135,21518,2014/2015,5,2014-09-24,Rayo Vallecano,Athletic Bilbao,0,45,44,47,63,44,44,51,59,46,38,37,37,52,68,60,65,25.7,25.2,52.0,110.0,2,1,15,8,5,3,3,4,7,7,18.0,23.0,14.5,20.0,5.5,9.5,5.5,8.25,1.0,3.0,1.5,2.25,17.2105263158,21.3157894737,13.8823529412,18.4411764706,5.36842105263,8.78947368421,5.20588235294,7.55882352941,0.947368421053,2.78947368421,1.35294117647,2.11764705882,3.70,1.06
46,24136,21518,2014/2015,5,2014-09-24,Granada CF,Levante UD,2,52,37,52,49,67,68,45,64,57,63,52,47,55,61,52,56,24.4,26.8,60.0,47.0,0,1,8,10,0,4,3,0,5,3,15.5,15.0,15.0,14.25,5.0,4.0,4.75,5.75,1.0,1.0,1.0,1.5,14.6315789474,13.9473684211,13.7647058824,13.0882352941,4.84210526316,3.89473684211,4.38235294118,5.11764705882,0.842105263158,1.0,0.823529411765,1.35294117647,0.64,0.42
47,24137,21518,2014/2015,5,2014-09-24,Malaga CF,FC Barcelona,1,45,36,50,64,69,69,58,42,35,32,35,61,37,31,63,65,25.6,24.4,62.0,598.0,0,0,6,10,2,0,1,6,5,10,20.0,34.0,17.0,26.0,7.5,13.0,6.5,9.75,2.5,4.0,2.75,3.0,18.6315789474,32.4210526316,15.7647058824,24.8823529412,7.0,12.1578947368,6.0,9.20588235294,2.26315789474,3.68421052632,2.38235294118,2.79411764706,0.28,0.65
48,24128,21518,2014/2015,5,2014-09-25,RCD Espanyol,Getafe CF,0,50,44,40,37,52,60,40,45,35,40,52,49,58,42,45,47,24.6,25.1,55.0,48.0,2,0,10,6,4,2,3,3,3,7,15.0,19.5,14.25,14.75,5.5,7.0,4.0,5.25,2.0,1.0,1.0,1.5,14.2105263158,18.5789473684,12.9705882353,14.1176470588,5.05263157895,6.94736842105,3.79411764706,5.23529411765,1.78947368421,1.05263157895,1.0,1.32352941176,2.12,0.40
49,24129,21518,2014/2015,5,2014-09-25,Valencia CF,Cordoba CF,0,30,35,55,51,38,56,38,59,40,53,48,36,40,66,41,52,23.1,24.8,137.0,44.0,3,0,17,2,7,1,6,1,10,2,22.5,15.0,18.0,12.75,9.0,6.0,6.0,4.25,4.0,1.0,2.75,1.0,21.1052631579,13.8947368421,17.0,11.7647058824,8.42105263158,5.47368421053,5.82352941176,4.02941176471,3.84210526316,0.947368421053,2.67647058824,0.941176470588,1.26,0.12
50,24143,21518,2014/2015,6,2014-09-26,Elche CF,RC Celta de Vigo,2,55,69,57,49,53,54,51,58,53,62,52,42,59,68,52,65,24.7,23.3,31.0,39.0,0,1,14,16,3,4,1,0,2,4,13.5,17.5,10.5,14.5,4.0,4.5,3.25,3.75,1.0,1.5,0.75,1.25,12.6315789474,17.1052631579,9.85294117647,14.0588235294,3.52631578947,4.31578947368,2.85294117647,3.52941176471,0.842105263158,1.31578947368,0.647058823529,1.11764705882,0.40,2.07
51,24141,21518,2014/2015,6,2014-09-27,Atletico Madrid,Sevilla FC,0,47,51,54,52,67,67,37,55,65,65,38,38,53,57,49,55,24.7,24.7,289.0,122.0,4,0,11,4,6,1,7,7,11,8,27.5,15.5,17.5,14.75,9.5,5.0,6.75,3.75,4.0,2.0,3.25,1.0,26.5263157895,14.9473684211,17.7352941176,13.8235294118,9.10526315789,4.78947368421,6.61764705882,3.64705882353,3.78947368421,1.84210526316,3.02941176471,1.02941176471,2.71,0.18
52,24144,21518,2014/2015,6,2014-09-27,Villarreal CF,Real Madrid CF,2,35,35,58,51,43,57,51,56,50,41,69,39,68,54,49,65,23.1,23.3,88.0,647.0,0,2,19,11,5,3,5,3,8,6,17.5,29.5,14.75,25.0,7.0,11.5,5.75,9.0,2.5,2.5,1.75,1.75,16.3684210526,28.0526315789,13.7647058824,23.5882352941,6.47368421053,10.7368421053,5.32352941176,8.5,2.31578947368,2.42105263158,1.64705882353,1.73529411765,0.95,0.98
53,24145,21518,2014/2015,6,2014-09-27,Athletic Bilbao,SD Eibar,1,46,38,37,37,52,68,60,65,62,52,64,37,60,55,56,49,25.2,27.3,110.0,21.0,0,0,13,10,1,2,4,6,7,9,23.0,13.5,20.0,11.25,9.5,6.5,8.25,4.25,3.0,2.5,2.25,1.5,21.3157894737,13.0526315789,18.4411764706,10.7647058824,8.78947368421,6.26315789474,7.55882352941,4.26470588235,2.78947368421,2.36842105263,2.11764705882,1.5,1.17,0.53
54,24146,21518,2014/2015,6,2014-09-27,Levante UD,Rayo Vallecano,2,57,63,52,47,55,61,52,56,45,44,47,63,44,44,51,59,26.8,25.7,47.0,52.0,0,2,7,13,0,5,0,3,3,7,15.0,18.0,14.25,14.5,4.0,5.5,5.75,5.5,1.0,1.0,1.5,1.5,13.9473684211,17.2105263158,13.0882352941,13.8823529412,3.89473684211,5.36842105263,5.11764705882,5.20588235294,1.0,0.947368421053,1.35294117647,1.35294117647,0.67,1.39
55,24147,21518,2014/2015,6,2014-09-27,FC Barcelona,Granada CF,0,35,32,35,61,37,31,63,65,52,37,52,49,67,68,45,64,24.4,24.4,598.0,60.0,6,0,19,9,12,1,6,3,10,5,34.0,15.5,26.0,15.0,13.0,5.0,9.75,4.75,4.0,1.0,3.0,1.0,32.4210526316,14.6315789474,24.8823529412,13.7647058824,12.1578947368,4.84210526316,9.20588235294,4.38235294118,3.68421052632,0.842105263158,2.79411764706,0.823529411765,4.93,0.46
56,24138,21518,2014/2015,6,2014-09-28,Getafe CF,Malaga CF,0,35,40,52,49,58,42,45,47,45,36,50,64,69,69,58,42,25.1,25.6,48.0,62.0,1,0,9,10,3,0,3,1,7,5,19.5,20.0,14.75,17.0,7.0,7.5,5.25,6.5,1.0,2.5,1.5,2.75,18.5789473684,18.6315789474,14.1176470588,15.7647058824,6.94736842105,7.0,5.23529411765,6.0,1.05263157895,2.26315789474,1.32352941176,2.38235294118,0.71,0.63
57,24139,21518,2014/2015,6,2014-09-28,Cordoba CF,RCD Espanyol,1,40,53,48,36,40,66,41,52,50,44,40,37,52,60,40,45,24.8,24.6,44.0,55.0,0,0,10,4,4,2,1,3,2,3,15.0,15.0,12.75,14.25,6.0,5.5,4.25,4.0,1.0,2.0,1.0,1.0,13.8947368421,14.2105263158,11.7647058824,12.9705882353,5.47368421053,5.05263157895,4.02941176471,3.79411764706,0.947368421053,1.78947368421,0.941176470588,1.0,0.14,0.11
58,24140,21518,2014/2015,6,2014-09-28,Real Sociedad,Valencia CF,1,35,36,59,48,60,52,53,65,30,35,55,51,38,56,38,59,24.6,23.1,107.0,137.0,1,1,18,7,5,2,6,6,9,10,19.5,22.5,15.25,18.0,4.0,9.0,4.5,6.0,1.5,4.0,2.0,2.75,18.0526315789,21.1052631579,14.2647058824,17.0,3.89473684211,8.42105263158,4.05882352941,5.82352941176,1.42105263158,3.84210526316,1.73529411765,2.67647058824,0.77,0.56
59,24142,21518,2014/2015,6,2014-09-28,RC Deportivo de La Coruna,UD Almeria,2,56,46,68,45,38,52,50,59,46,65,40,37,57,54,53,45,25.5,24.1,48.0,25.0,0,1,8,15,1,6,6,6,12,6,19.5,18.0,17.5,12.0,6.0,7.0,6.25,4.25,2.0,3.0,2.0,1.75,18.3157894737,16.8421052632,16.2352941176,11.7352941176,5.52631578947,6.57894736842,5.64705882353,4.26470588235,1.94736842105,2.89473684211,1.88235294118,1.82352941176,0.98,0.72
60,24148,21518,2014/2015,7,2014-10-03,Getafe CF,Cordoba CF,1,35,40,52,49,58,42,45,47,40,53,48,36,40,66,41,52,25.1,24.8,48.0,44.0,1,1,18,10,5,3,3,1,7,2,19.5,15.0,14.75,12.75,7.0,6.0,5.25,4.25,1.0,1.0,1.5,1.0,18.5789473684,13.8947368421,14.1176470588,11.7647058824,6.94736842105,5.47368421053,5.23529411765,4.02941176471,1.05263157895,0.947368421053,1.32352941176,0.941176470588,1.47,0.38
61,24150,21518,2014/2015,7,2014-10-04,Valencia CF,Atletico Madrid,0,30,35,55,51,38,56,38,59,47,51,54,52,67,67,37,55,23.1,24.7,137.0,289.0,3,1,6,19,3,5,6,7,10,11,22.5,27.5,18.0,17.5,9.0,9.5,6.0,6.75,4.0,4.0,2.75,3.25,21.1052631579,26.5263157895,17.0,17.7352941176,8.42105263158,9.10526315789,5.82352941176,6.61764705882,3.84210526316,3.78947368421,2.67647058824,3.02941176471,1.02,1.71
62,24152,21518,2014/2015,7,2014-10-04,UD Almeria,Elche CF,1,46,65,40,37,57,54,53,45,55,69,57,49,53,54,51,58,24.1,24.7,25.0,31.0,2,2,16,6,3,3,6,1,6,2,18.0,13.5,12.0,10.5,7.0,4.0,4.25,3.25,3.0,1.0,1.75,0.75,16.8421052632,12.6315789474,11.7352941176,9.85294117647,6.57894736842,3.52631578947,4.26470588235,2.85294117647,2.89473684211,0.842105263158,1.82352941176,0.647058823529,2.34,0.51
63,24155,21518,2014/2015,7,2014-10-04,SD Eibar,Levante UD,1,62,52,64,37,60,55,56,49,57,63,52,47,55,61,52,56,27.3,26.8,21.0,47.0,3,3,14,13,6,5,6,0,9,3,13.5,15.0,11.25,14.25,6.5,4.0,4.25,5.75,2.5,1.0,1.5,1.5,13.0526315789,13.9473684211,10.7647058824,13.0882352941,6.26315789474,3.89473684211,4.26470588235,5.11764705882,2.36842105263,1.0,1.5,1.35294117647,1.05,1.08
64,24156,21518,2014/2015,7,2014-10-04,Rayo Vallecano,FC Barcelona,2,45,44,47,63,44,44,51,59,35,32,35,61,37,31,63,65,25.7,24.4,52.0,598.0,0,2,14,18,4,7,3,6,7,10,18.0,34.0,14.5,26.0,5.5,13.0,5.5,9.75,1.0,4.0,1.5,3.0,17.2105263158,32.4210526316,13.8823529412,24.8823529412,5.36842105263,12.1578947368,5.20588235294,9.20588235294,0.947368421053,3.68421052632,1.35294117647,2.79411764706,0.52,2.98
65,24157,21518,2014/2015,7,2014-10-04,Malaga CF,Granada CF,0,45,36,50,64,69,69,58,42,52,37,52,49,67,68,45,64,25.6,24.4,62.0,60.0,2,1,17,8,3,5,1,3,5,5,20.0,15.5,17.0,15.0,7.5,5.0,6.5,4.75,2.5,1.0,2.75,1.0,18.6315789474,14.6315789474,15.7647058824,13.7647058824,7.0,4.84210526316,6.0,4.38235294118,2.26315789474,0.842105263158,2.38235294118,0.823529411765,2.20,0.87
66,24149,21518,2014/2015,7,2014-10-05,RCD Espanyol,Real Sociedad,0,50,44,40,37,52,60,40,45,35,36,59,48,60,52,53,65,24.6,24.6,55.0,107.0,2,0,10,13,4,4,3,6,3,9,15.0,19.5,14.25,15.25,5.5,4.0,4.0,4.5,2.0,1.5,1.0,2.0,14.2105263158,18.0526315789,12.9705882353,14.2647058824,5.05263157895,3.89473684211,3.79411764706,4.05882352941,1.78947368421,1.42105263158,1.0,1.73529411765,1.39,0.48
67,24151,21518,2014/2015,7,2014-10-05,Sevilla FC,RC Deportivo de La Coruna,0,65,65,38,38,53,57,49,55,56,46,68,45,38,52,50,59,24.7,25.5,122.0,48.0,4,1,16,7,10,5,7,6,8,12,15.5,19.5,14.75,17.5,5.0,6.0,3.75,6.25,2.0,2.0,1.0,2.0,14.9473684211,18.3157894737,13.8235294118,16.2352941176,4.78947368421,5.52631578947,3.64705882353,5.64705882353,1.84210526316,1.94736842105,1.02941176471,1.88235294118,3.90,0.23
68,24153,21518,2014/2015,7,2014-10-05,RC Celta de Vigo,Villarreal CF,2,53,62,52,42,59,68,52,65,35,35,58,51,43,57,51,56,23.3,23.1,39.0,88.0,1,3,15,11,6,4,0,5,4,8,17.5,17.5,14.5,14.75,4.5,7.0,3.75,5.75,1.5,2.5,1.25,1.75,17.1052631579,16.3684210526,14.0588235294,13.7647058824,4.31578947368,6.47368421053,3.52941176471,5.32352941176,1.31578947368,2.31578947368,1.11764705882,1.64705882353,1.18,2.02
69,24154,21518,2014/2015,7,2014-10-05,Real Madrid CF,Athletic Bilbao,0,50,41,69,39,68,54,49,65,46,38,37,37,52,68,60,65,23.3,25.2,647.0,110.0,5,0,19,6,14,5,3,4,6,7,29.5,23.0,25.0,20.0,11.5,9.5,9.0,8.25,2.5,3.0,1.75,2.25,28.0526315789,21.3157894737,23.5882352941,18.4411764706,10.7368421053,8.78947368421,8.5,7.55882352941,2.42105263158,2.78947368421,1.73529411765,2.11764705882,3.61,0.74
70,24167,21518,2014/2015,8,2014-10-17,Granada CF,Rayo Vallecano,2,52,37,52,49,67,68,45,64,45,44,47,63,44,44,51,59,24.4,25.7,60.0,52.0,0,1,9,8,1,2,3,3,5,7,15.5,18.0,15.0,14.5,5.0,5.5,4.75,5.5,1.0,1.0,1.0,1.5,14.6315789474,17.2105263158,13.7647058824,13.8823529412,4.84210526316,5.36842105263,4.38235294118,5.20588235294,0.842105263158,0.947368421053,0.823529411765,1.35294117647,0.43,0.47
71,24158,21518,2014/2015,8,2014-10-18,Cordoba CF,Malaga CF,2,40,53,48,36,40,66,41,52,45,36,50,64,69,69,58,42,24.8,25.6,44.0,62.0,1,2,8,8,2,4,1,1,2,5,15.0,20.0,12.75,17.0,6.0,7.5,4.25,6.5,1.0,2.5,1.0,2.75,13.8947368421,18.6315789474,11.7647058824,15.7647058824,5.47368421053,7.0,4.02941176471,6.0,0.947368421053,2.26315789474,0.941176470588,2.38235294118,0.40,1.41
72,24164,21518,2014/2015,8,2014-10-18,Athletic Bilbao,RC Celta de Vigo,1,46,38,37,37,52,68,60,65,53,62,52,42,59,68,52,65,25.2,23.3,110.0,39.0,1,1,13,4,4,1,4,0,7,4,23.0,17.5,20.0,14.5,9.5,4.5,8.25,3.75,3.0,1.5,2.25,1.25,21.3157894737,17.1052631579,18.4411764706,14.0588235294,8.78947368421,4.31578947368,7.55882352941,3.52941176471,2.78947368421,1.31578947368,2.11764705882,1.11764705882,2.66,0.22
73,24165,21518,2014/2015,8,2014-10-18,Levante UD,Real Madrid CF,2,57,63,52,47,55,61,52,56,50,41,69,39,68,54,49,65,26.8,23.3,47.0,647.0,0,5,11,21,1,11,0,3,3,6,15.0,29.5,14.25,25.0,4.0,11.5,5.75,9.0,1.0,2.5,1.5,1.75,13.9473684211,28.0526315789,13.0882352941,23.5882352941,3.89473684211,10.7368421053,5.11764705882,8.5,1.0,2.42105263158,1.35294117647,1.73529411765,0.49,4.52
74,24166,21518,2014/2015,8,2014-10-18,FC Barcelona,SD Eibar,0,35,32,35,61,37,31,63,65,62,52,64,37,60,55,56,49,24.4,27.3,598.0,21.0,3,0,27,4,12,2,6,6,10,9,34.0,13.5,26.0,11.25,13.0,6.5,9.75,4.25,4.0,2.5,3.0,1.5,32.4210526316,13.0526315789,24.8823529412,10.7647058824,12.1578947368,6.26315789474,9.20588235294,4.26470588235,3.68421052632,2.36842105263,2.79411764706,1.5,3.09,0.93
75,24160,21518,2014/2015,8,2014-10-19,Atletico Madrid,RCD Espanyol,0,47,51,54,52,67,67,37,55,50,44,40,37,52,60,40,45,24.7,24.6,289.0,55.0,2,0,20,7,9,1,7,3,11,3,27.5,15.0,17.5,14.25,9.5,5.5,6.75,4.0,4.0,2.0,3.25,1.0,26.5263157895,14.2105263158,17.7352941176,12.9705882353,9.10526315789,5.05263157895,6.61764705882,3.79411764706,3.78947368421,1.78947368421,3.02941176471,1.0,4.57,0.72
76,24161,21518,2014/2015,8,2014-10-19,RC Deportivo de La Coruna,Valencia CF,0,56,46,68,45,38,52,50,59,30,35,55,51,38,56,38,59,25.5,23.1,48.0,137.0,3,0,11,8,5,1,6,6,12,10,19.5,22.5,17.5,18.0,6.0,9.0,6.25,6.0,2.0,4.0,2.0,2.75,18.3157894737,21.1052631579,16.2352941176,17.0,5.52631578947,8.42105263158,5.64705882353,5.82352941176,1.94736842105,3.84210526316,1.88235294118,2.67647058824,0.99,0.56
77,24162,21518,2014/2015,8,2014-10-19,Elche CF,Sevilla FC,2,55,69,57,49,53,54,51,58,65,65,38,38,53,57,49,55,24.7,24.7,31.0,122.0,0,2,12,10,1,7,1,7,2,8,13.5,15.5,10.5,14.75,4.0,5.0,3.25,3.75,1.0,2.0,0.75,1.0,12.6315789474,14.9473684211,9.85294117647,13.8235294118,3.52631578947,4.78947368421,2.85294117647,3.64705882353,0.842105263158,1.84210526316,0.647058823529,1.02941176471,0.48,2.60
78,24163,21518,2014/2015,8,2014-10-19,Villarreal CF,UD Almeria,0,35,35,58,51,43,57,51,56,46,65,40,37,57,54,53,45,23.1,24.1,88.0,25.0,2,0,17,10,8,3,5,6,8,6,17.5,18.0,14.75,12.0,7.0,7.0,5.75,4.25,2.5,3.0,1.75,1.75,16.3684210526,16.8421052632,13.7647058824,11.7352941176,6.47368421053,6.57894736842,5.32352941176,4.26470588235,2.31578947368,2.89473684211,1.64705882353,1.82352941176,2.77,0.34
79,24159,21518,2014/2015,8,2014-10-20,Real Sociedad,Getafe CF,2,35,36,59,48,60,52,53,65,35,40,52,49,58,42,45,47,24.6,25.1,107.0,48.0,1,2,13,16,2,7,6,3,9,7,19.5,19.5,15.25,14.75,4.0,7.0,4.5,5.25,1.5,1.0,2.0,1.5,18.0526315789,18.5789473684,14.2647058824,14.1176470588,3.89473684211,6.94736842105,4.05882352941,5.23529411765,1.42105263158,1.05263157895,1.73529411765,1.32352941176,1.29,1.20
80,24174,21518,2014/2015,9,2014-10-24,RC Celta de Vigo,Levante UD,0,53,62,52,42,59,68,52,65,57,63,52,47,55,61,52,56,23.3,26.8,39.0,47.0,3,0,13,4,4,0,0,0,4,3,17.5,15.0,14.5,14.25,4.5,4.0,3.75,5.75,1.5,1.0,1.25,1.5,17.1052631579,13.9473684211,14.0588235294,13.0882352941,4.31578947368,3.89473684211,3.52941176471,5.11764705882,1.31578947368,1.0,1.11764705882,1.35294117647,1.88,0.21
81,24168,21518,2014/2015,9,2014-10-25,Cordoba CF,Real Sociedad,1,40,53,48,36,40,66,41,52,35,36,59,48,60,52,53,65,24.8,24.6,44.0,107.0,1,1,7,7,3,1,1,6,2,9,15.0,19.5,12.75,15.25,6.0,4.0,4.25,4.5,1.0,1.5,1.0,2.0,13.8947368421,18.0526315789,11.7647058824,14.2647058824,5.47368421053,3.89473684211,4.02941176471,4.05882352941,0.947368421053,1.42105263158,0.941176470588,1.73529411765,2.10,0.97
82,24171,21518,2014/2015,9,2014-10-25,Valencia CF,Elche CF,0,30,35,55,51,38,56,38,59,55,69,57,49,53,54,51,58,23.1,24.7,137.0,31.0,3,1,12,8,4,3,6,1,10,2,22.5,13.5,18.0,10.5,9.0,4.0,6.0,3.25,4.0,1.0,2.75,0.75,21.1052631579,12.6315789474,17.0,9.85294117647,8.42105263158,3.52631578947,5.82352941176,2.85294117647,3.84210526316,0.842105263158,2.67647058824,0.647058823529,1.19,0.50
83,24173,21518,2014/2015,9,2014-10-25,UD Almeria,Athletic Bilbao,2,46,65,40,37,57,54,53,45,46,38,37,37,52,68,60,65,24.1,25.2,25.0,110.0,0,1,7,6,3,1,6,4,6,7,18.0,23.0,12.0,20.0,7.0,9.5,4.25,8.25,3.0,3.0,1.75,2.25,16.8421052632,21.3157894737,11.7352941176,18.4411764706,6.57894736842,8.78947368421,4.26470588235,7.55882352941,2.89473684211,2.78947368421,1.82352941176,2.11764705882,0.31,0.94
84,24175,21518,2014/2015,9,2014-10-25,Real Madrid CF,FC Barcelona,0,50,41,69,39,68,54,49,65,35,32,35,61,37,31,63,65,23.3,24.4,647.0,598.0,3,1,18,16,6,5,3,6,6,10,29.5,34.0,25.0,26.0,11.5,13.0,9.0,9.75,2.5,4.0,1.75,3.0,28.0526315789,32.4210526316,23.5882352941,24.8823529412,10.7368421053,12.1578947368,8.5,9.20588235294,2.42105263158,3.68421052632,1.73529411765,2.79411764706,1.88,1.30
85,24176,21518,2014/2015,9,2014-10-25,SD Eibar,Granada CF,1,62,52,64,37,60,55,56,49,52,37,52,49,67,68,45,64,27.3,24.4,21.0,60.0,1,1,7,8,3,3,6,3,9,5,13.5,15.5,11.25,15.0,6.5,5.0,4.25,4.75,2.5,1.0,1.5,1.0,13.0526315789,14.6315789474,10.7647058824,13.7647058824,6.26315789474,4.84210526316,4.26470588235,4.38235294118,2.36842105263,0.842105263158,1.5,0.823529411765,0.74,0.54
86,24169,21518,2014/2015,9,2014-10-26,Getafe CF,Atletico Madrid,2,35,40,52,49,58,42,45,47,47,51,54,52,67,67,37,55,25.1,24.7,48.0,289.0,0,1,11,12,4,7,3,7,7,11,19.5,27.5,14.75,17.5,7.0,9.5,5.25,6.75,1.0,4.0,1.5,3.25,18.5789473684,26.5263157895,14.1176470588,17.7352941176,6.94736842105,9.10526315789,5.23529411765,6.61764705882,1.05263157895,3.78947368421,1.32352941176,3.02941176471,0.43,1.65
87,24170,21518,2014/2015,9,2014-10-26,RCD Espanyol,RC Deportivo de La Coruna,1,50,44,40,37,52,60,40,45,56,46,68,45,38,52,50,59,24.6,25.5,55.0,48.0,0,0,16,5,5,1,3,6,3,12,15.0,19.5,14.25,17.5,5.5,6.0,4.0,6.25,2.0,2.0,1.0,2.0,14.2105263158,18.3157894737,12.9705882353,16.2352941176,5.05263157895,5.52631578947,3.79411764706,5.64705882353,1.78947368421,1.94736842105,1.0,1.88235294118,0.41,0.09
88,24172,21518,2014/2015,9,2014-10-26,Sevilla FC,Villarreal CF,0,65,65,38,38,53,57,49,55,35,35,58,51,43,57,51,56,24.7,23.1,122.0,88.0,2,1,8,11,4,4,7,5,8,8,15.5,17.5,14.75,14.75,5.0,7.0,3.75,5.75,2.0,2.5,1.0,1.75,14.9473684211,16.3684210526,13.8235294118,13.7647058824,4.78947368421,6.47368421053,3.64705882353,5.32352941176,1.84210526316,2.31578947368,1.02941176471,1.64705882353,1.03,1.38
89,24177,21518,2014/2015,9,2014-10-26,Malaga CF,Rayo Vallecano,0,45,36,50,64,69,69,58,42,45,44,47,63,44,44,51,59,25.6,25.7,62.0,52.0,4,0,18,10,8,4,1,3,5,7,20.0,18.0,17.0,14.5,7.5,5.5,6.5,5.5,2.5,1.0,2.75,1.5,18.6315789474,17.2105263158,15.7647058824,13.8823529412,7.0,5.36842105263,6.0,5.20588235294,2.26315789474,0.947368421053,2.38235294118,1.35294117647,3.92,0.40
90,23810,21518,2014/2015,10,2014-10-31,RC Deportivo de La Coruna,Getafe CF,2,56,46,68,45,38,52,50,59,35,40,52,49,58,42,45,47,25.5,25.1,48.0,48.0,1,2,9,16,2,4,6,3,12,7,19.5,19.5,17.5,14.75,6.0,7.0,6.25,5.25,2.0,1.0,2.0,1.5,18.3157894737,18.5789473684,16.2352941176,14.1176470588,5.52631578947,6.94736842105,5.64705882353,5.23529411765,1.94736842105,1.05263157895,1.88235294118,1.32352941176,0.76,1.58
91,23808,21518,2014/2015,10,2014-11-01,Real Sociedad,Malaga CF,2,35,36,59,48,60,52,53,65,45,36,50,64,69,69,58,42,24.6,25.6,107.0,62.0,0,1,5,6,0,2,6,1,9,5,19.5,20.0,15.25,17.0,4.0,7.5,4.5,6.5,1.5,2.5,2.0,2.75,18.0526315789,18.6315789474,14.2647058824,15.7647058824,3.89473684211,7.0,4.05882352941,6.0,1.42105263158,2.26315789474,1.73529411765,2.38235294118,0.11,1.47
92,23809,21518,2014/2015,10,2014-11-01,Atletico Madrid,Cordoba CF,0,47,51,54,52,67,67,37,55,40,53,48,36,40,66,41,52,24.7,24.8,289.0,44.0,4,2,16,8,8,4,7,1,11,2,27.5,15.0,17.5,12.75,9.5,6.0,6.75,4.25,4.0,1.0,3.25,1.0,26.5263157895,13.8947368421,17.7352941176,11.7647058824,9.10526315789,5.47368421053,6.61764705882,4.02941176471,3.78947368421,0.947368421053,3.02941176471,0.941176470588,1.77,0.79
93,23815,21518,2014/2015,10,2014-11-01,FC Barcelona,RC Celta de Vigo,2,35,32,35,61,37,31,63,65,53,62,52,42,59,68,52,65,24.4,23.3,598.0,39.0,0,1,19,10,9,4,6,0,10,4,34.0,17.5,26.0,14.5,13.0,4.5,9.75,3.75,4.0,1.5,3.0,1.25,32.4210526316,17.1052631579,24.8823529412,14.0588235294,12.1578947368,4.31578947368,9.20588235294,3.52941176471,3.68421052632,1.31578947368,2.79411764706,1.11764705882,2.66,1.58
94,23816,21518,2014/2015,10,2014-11-01,Granada CF,Real Madrid CF,2,52,37,52,49,67,68,45,64,50,41,69,39,68,54,49,65,24.4,23.3,60.0,647.0,0,4,11,18,5,8,3,3,5,6,15.5,29.5,15.0,25.0,5.0,11.5,4.75,9.0,1.0,2.5,1.0,1.75,14.6315789474,28.0526315789,13.7647058824,23.5882352941,4.84210526316,10.7368421053,4.38235294118,8.5,0.842105263158,2.42105263158,0.823529411765,1.73529411765,1.08,3.38
